IN_FID,NEAR_FID,NEAR_DIST,NEAR_DIST_KILOMETERS,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,FID_,scores_uni,scores_eng,country,city,y,x,spatial_re,id,tweet_id,text_,created_at,user_id,user_id_1,user_name,screen_nam,source
0,900,1067216.44623000000,1067.21644623000,1644,-75.70000000000,35.10000000000,-80.25319999970,26.31080000040,-154.68697343300,900,0.07343326200,0.25152334800,United States,Parkland,26.31080000000,-80.25320000000,exact coordinates,1195272,1170000000000000000.00000000000,"#Dorian needs to make that turn soon !!!!!!! @ Parkland, Florida https://t.co/oJ5r4UG3tP",9/2/2019,0.00000000000,264842309,DeplorableCelli?á?????á?????á???«?á?????£¥??Å,crcelli,
0,901,1067216.44623000000,1067.21644623000,1644,-75.70000000000,35.10000000000,-80.25319999970,26.31080000040,-154.68697343300,901,0.07343326200,0.25152334800,United States,Parkland,26.31080000000,-80.25320000000,exact coordinates,1236631,1170000000000000000.00000000000,"At least he can rest peacefully, I?ÇÖm starting to get nervous!!!!! Why hasn?ÇÖt #Dorian started to turn yet??????? @ P?Çª https://t.co/OLC7YrnHOU",9/2/2019,0.00000000000,264842309,DeplorableCelli?á?????á?????á???«?á?????£¥??Å,crcelli,
0,1018,1067442.36935000000,1067.44236935000,1645,-75.70000000000,35.10000000000,-80.18836277960,26.28401483000,-155.07092771800,1018,0.26910224600,0.05624491200,United States,Coconut Creek,26.28401483000,-80.18836278000,exact coordinates,1497522,1170000000000000000.00000000000,Due to unknown conditions we will be closed today till further notice. Stay Safe!!! #hurricanedorin?Çª https://t.co/tJRr7c3mY8,9/2/2019,0.00000000000,372821630,John Cola Jr,JohnColaJr,
0,1202,1068290.07440000000,1068.29007440000,1646,-75.70000000000,35.10000000000,-80.20320969000,26.28131134020,-155.00338282300,1202,0.00000000000,0.00000000000,United States,Coral Springs,26.28131134000,-80.20320969000,exact coordinates,1505977,1170000000000000000.00000000000,#hurricanedorian @ The Learning Experience https://t.co/JOiTEiG56Q,9/2/2019,0.00000000000,1049146477,Maria Rosa Falconi,mariarosafpiedr,
0,3200,1068402.74790000000,1068.40274790000,1647,-75.70000000000,35.10000000000,-80.17787650020,26.27069249990,-155.15361884700,3200,0.06263387800,0.08253966300,United States,Coconut Creek,26.27069250000,-80.17787650000,city bounding box centroid,1300282,1170000000000000000.00000000000,Aparentemente o deslocamento para o norte do #furacaoDorian j?í come?ºou. Estamos no ponto crucial onde a tempestade?Çª https://t.co/iHA1hmAdxO,9/2/2019,55754530.00000000000,0,Marcel Ligabo,ligabozn,Twitter for iPhone
0,3389,1068402.74790000000,1068.40274790000,1647,-75.70000000000,35.10000000000,-80.17787650020,26.27069249990,-155.15361884700,3389,0.05333128100,0.08253966300,United States,Coconut Creek,26.27069250000,-80.17787650000,city bounding box centroid,1341568,1170000000000000000.00000000000,Hunkering down to wait out Dorian.  #SouthFlorida #Dorian #Dorian2019 #Dorianflorida https://t.co/dRyYNfrs0G,9/2/2019,27067107.00000000000,0,Hope Kennedy ?á???Ä,vhopekennedy,Twitter for iPhone
0,3617,1068402.74790000000,1068.40274790000,1647,-75.70000000000,35.10000000000,-80.17787650020,26.27069249990,-155.15361884700,3617,0.03546593300,0.04447883200,United States,Coconut Creek,26.27069250000,-80.17787650000,city bounding box centroid,1409729,1170000000000000000.00000000000,Hunkering down ?á???º?á???º #sideeye #moveitdorian https://t.co/N6QD1KOWXY,9/2/2019,30139373.00000000000,0,rosagator98,rosagator98,Twitter for iPhone
0,3742,1068402.74790000000,1068.40274790000,1647,-75.70000000000,35.10000000000,-80.17787650020,26.27069249990,-155.15361884700,3742,0.09286695400,0.13802619000,United States,Coconut Creek,26.27069250000,-80.17787650000,city bounding box centroid,1443372,1170000000000000000.00000000000,As hurricane #Dorian2019 approaches...,9/2/2019,965139194.00000000000,0,RC,RickCannan,Twitter for iPhone
0,3892,1068402.74790000000,1068.40274790000,1647,-75.70000000000,35.10000000000,-80.17787650020,26.27069249990,-155.15361884700,3892,0.03006897400,0.04811366600,United States,Coconut Creek,26.27069250000,-80.17787650000,city bounding box centroid,1497754,1170000000000000000.00000000000,"First weather advisory for us, we will test our unshuttered windows.?á???ä #Dorian2019",9/2/2019,38953280.00000000000,0,holly-lynn,hollycarotenuto,Twitter for Android
0,4338,1068402.74790000000,1068.40274790000,1647,-75.70000000000,35.10000000000,-80.17787650020,26.27069249990,-155.15361884700,4338,0.03006897400,0.06565556200,United States,Coconut Creek,26.27069250000,-80.17787650000,city bounding box centroid,1629478,1170000000000000000.00000000000,#dorian is stationary. That?ÇÖs unbelievable.,9/2/2019,3145832231.00000000000,0,#BeatUNC JW15?á???Ç,cg_mia,Twitter for iPhone
0,4503,1068402.74790000000,1068.40274790000,1647,-75.70000000000,35.10000000000,-80.17787650020,26.27069249990,-155.15361884700,4503,0.04918384800,0.08253966300,United States,Coconut Creek,26.27069250000,-80.17787650000,city bounding box centroid,1682003,1170000000000000000.00000000000,"The joys of hurricane hype. Remember this one from a few years ago? #hurricanedorian
https://t.co/jIouskOhdW",9/2/2019,27786854.00000000000,0,Carolyn Moss Kraham,carobelle,Twitter for Android
0,3046,1068558.72273000000,1068.55872273000,1648,-75.70000000000,35.10000000000,-82.57367500040,27.47397450040,-140.41435634700,3046,0.03850344500,0.08899515600,United States,Bradenton,27.47397450000,-82.57367500000,city bounding box centroid,1229555,1170000000000000000.00000000000,@DenisPhillips28 @gtconway3d Dennis. Pretty smooth have @gtconway3d retweeting #Dorian2019,9/2/2019,562976975.00000000000,0,Jazyjef,jazyjef5,Twitter for iPhone
0,3994,1068558.72273000000,1068.55872273000,1648,-75.70000000000,35.10000000000,-82.57367500040,27.47397450040,-140.41435634700,3994,0.05780718300,0.06565556200,United States,Bradenton,27.47397450000,-82.57367500000,city bounding box centroid,1527713,1170000000000000000.00000000000,"since I''m off, and #HurricaneDorain is no where near me.. I might cook up some burgers ?á???ñ",9/2/2019,427112924.00000000000,0,EPA?¥ñ,egarcia___,Twitter for Android
0,3121,1068824.55128000000,1068.82455128000,1649,-75.70000000000,35.10000000000,-82.47657999970,27.40875300010,-141.06143551800,3121,0.11679537400,0.17013242700,United States,University Park,27.40875300000,-82.47658000000,city bounding box centroid,1278684,1170000000000000000.00000000000,It?ÇÖs shortly after 3am on the east coast of the US...#dorian isn?ÇÖt even trending after the devastation wreaked on t?Çª https://t.co/Kbv0sIWUHQ,9/2/2019,1025548316.00000000000,0,Melodi ?¡É??Å?¡É??Å?¡É??Å,AutoVisionzEmbl,Twitter for iPad
0,3308,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,3308,0.15685510300,0.15881746400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1321472,1170000000000000000.00000000000,https://t.co/18YhkVSEoT #HurricaneDorian2019 #SouthCarolina #yeahthatgreenville,9/2/2019,247115183.00000000000,0,Jay Michaels,jmichaelswriter,Twitter for Android
0,3341,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,3341,0.15685510300,0.15881746400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1329428,1170000000000000000.00000000000,https://t.co/AYxEllMaDe #HurricaneDorian2019,9/2/2019,247115183.00000000000,0,Jay Michaels,jmichaelswriter,Twitter for Android
0,3641,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,3641,0.01983296700,0.06078011400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1416624,1170000000000000000.00000000000,Well if a hurricane did come I?ÇÖve got a healthy layer of hurricane snack fat to protect me from any category force winds #HurricaneDorian,9/2/2019,268594102.00000000000,0,itsthecarwashyea ?á?????á?????Çì?ÖÇ??Å,not_Karen_,Twitter for iPhone
0,3679,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,3679,0.15685510300,0.15881746400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1424303,1170000000000000000.00000000000,https://t.co/rO7C5iJcix #hurricandorian2019 #SouthCarolina,9/2/2019,247115183.00000000000,0,Jay Michaels,jmichaelswriter,Twitter for Android
0,3792,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,3792,0.01983296700,0.06078011400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1462581,1170000000000000000.00000000000,Mean while in pompano beach #HurricaneDorian https://t.co/e7D9M34mON,9/2/2019,268594102.00000000000,0,itsthecarwashyea ?á?????á?????Çì?ÖÇ??Å,not_Karen_,Twitter for iPhone
0,3921,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,3921,0.06783457000,0.09590276200,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1506933,1170000000000000000.00000000000,Current situation #PompanoBeachFL #BrowardCounty #HurricaneDorian2019 outer bands https://t.co/784MCo8EW7,9/2/2019,23596654.00000000000,0,Jeff Martin,JeffMartinMedia,Twitter for Android
0,3924,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,3924,0.06783457000,0.06078011400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1507680,1170000000000000000.00000000000,For Miami peeps: ?á???ç?á???? #Dorian #Bahamas ?á???º?á???? ?¥ñ??Å,9/2/2019,527652969.00000000000,0,(((Rachel T.))),RiccaFabulous,Twitter for iPhone
0,3954,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,3954,0.10827700700,0.28378247500,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1515741,1170000000000000000.00000000000,"Just waiting for #HurricaneDorain 
#StayDirty?á???ù https://t.co/b68t4k9H0A",9/2/2019,748000000000000000.00000000000,0,DirtyMike&TheBoys HC,DMATBHockeyClub,Twitter for iPhone
0,4050,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4050,0.44245148100,0.33655519500,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1548968,1170000000000000000.00000000000,Not looking good. Lost power twice and the storm ?¢ê isn?ÇÖt here yet! #HurricaneDorain,9/2/2019,383454592.00000000000,0,Jason Nemeroff,nemmy73,Twitter for iPhone
0,4079,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4079,0.00000000000,0.00000000000,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1559107,1170000000000000000.00000000000,https://t.co/GoQcT8drXJ #hurricane #fran #the via @gifkeyboard,9/2/2019,35378705.00000000000,0,Zoya Haydi?ç,Zoya1115,Twitter for iPhone
0,4251,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4251,0.01983296700,0.06078011400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1605301,1170000000000000000.00000000000,Still really hoping for a 4 day weekend #HurricaneDorain,9/2/2019,268594102.00000000000,0,itsthecarwashyea ?á?????á?????Çì?ÖÇ??Å,not_Karen_,Twitter for iPhone
0,4283,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4283,0.10827700700,0.28378247500,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1613917,1170000000000000000.00000000000,"Why doesn?ÇÖt @Twitter allow us to edit typos? Especially ones that are trending ?á???É #HurricaneDorian 
#StayDirty?á???ù https://t.co/sSqg6xqxdW",9/2/2019,748000000000000000.00000000000,0,DirtyMike&TheBoys HC,DMATBHockeyClub,Twitter for iPhone
0,4286,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4286,0.01983296700,0.06078011400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1614442,1170000000000000000.00000000000,Dorian ain?ÇÖt shit ?á???Å#HurricaneDorain,9/2/2019,268594102.00000000000,0,itsthecarwashyea ?á?????á?????Çì?ÖÇ??Å,not_Karen_,Twitter for iPhone
0,4315,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4315,0.01983296700,0.06078011400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1623273,1170000000000000000.00000000000,Me aggressively texting my supervisor hoping for no work tomorrow #HurricaneDorain https://t.co/cdAy1AJXAt,9/2/2019,268594102.00000000000,0,itsthecarwashyea ?á?????á?????Çì?ÖÇ??Å,not_Karen_,Twitter for iPhone
0,4370,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4370,0.15685510300,0.15881746400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1639528,1170000000000000000.00000000000,Calm before the storm - #PompanoBeach #HurricaneDorian2019 #HurricaneDorian https://t.co/hQN0EgRWe1,9/2/2019,247115183.00000000000,0,Jay Michaels,jmichaelswriter,Twitter for Android
0,4385,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4385,0.06783457000,0.31841885600,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1643297,1170000000000000000.00000000000,Chillin waiting for #HurricaneDorian at the house.. #hurricane #Chillin #LaborDay2019 #MagChop https://t.co/0l4qNUboNA,9/2/2019,2521682514.00000000000,0,MagChop,MAGCHOP,Twitter for Android
0,4398,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4398,0.34121935500,0.59677617100,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1647292,1170000000000000000.00000000000,Stay strong Bahamas.....we?ÇÖre coming to help.  ?¥ñ??Å #PrayForTheBahamas #helpisontheway #HurricaneDorian https://t.co/QpTT5K2A95,9/2/2019,16701941.00000000000,0,Rick Pallisso,rcpall,Twitter for iPhone
0,4416,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4416,0.15685510300,0.15881746400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1655237,1170000000000000000.00000000000,https://t.co/AYxEllMaDe #HurricaneDorain #HurricaneDorian2019,9/2/2019,247115183.00000000000,0,Jay Michaels,jmichaelswriter,Twitter for Android
0,4483,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4483,0.10827700700,0.28378247500,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1674808,1170000000000000000.00000000000,"The waiting is the hardest part #HurricaneDorian 
#StayDirty?á???ù https://t.co/fcrcC3wtXq",9/2/2019,748000000000000000.00000000000,0,DirtyMike&TheBoys HC,DMATBHockeyClub,Twitter for iPad
0,4570,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4570,0.01983296700,0.06078011400,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1709162,1170000000000000000.00000000000,Hurricane days &gt; snow days #HurricaneDorain,9/2/2019,268594102.00000000000,0,itsthecarwashyea ?á?????á?????Çì?ÖÇ??Å,not_Karen_,Twitter for iPhone
0,4607,1068831.34800000000,1068.83134800000,1650,-75.70000000000,35.10000000000,-80.13864549960,26.25189500000,-155.39157260700,4607,0.06783457000,0.09590276200,United States,Pompano Beach,26.25189500000,-80.13864550000,city bounding box centroid,1731181,1170000000000000000.00000000000,Twilight #pompanobeach #Florida #HurricaneDorian2019  @hillsboro_light #lighthousepoint #lighthouse https://t.co/EonMjfoY2r,9/2/2019,23596654.00000000000,0,Jeff Martin,JeffMartinMedia,Twitter for Android
0,663,1069003.12948000000,1069.00312948000,1651,-75.70000000000,35.10000000000,-80.08966597030,26.23219061020,-155.68000211300,663,0.06263387800,0.09590276200,United States,Pompano Beach,26.23219061000,-80.08966597000,exact coordinates,1452792,1170000000000000000.00000000000,#pompanobeach #hurricanedorian #florida #floridalife #beaches #beachesday #photography #florida_greatshots?Çª https://t.co/qe6xEFYROR,9/2/2019,0.00000000000,104534274,Yvonne Aguero,YvonnesPlace,
0,511,1069907.38418000000,1069.90738418000,1653,-75.70000000000,35.10000000000,-80.18763000030,26.25964000010,-155.13047329200,511,0.07945465300,0.08253966300,United States,Coconut Creek,26.25964000000,-80.18763000000,exact coordinates,1734289,1170000000000000000.00000000000,"[Vibrant colors of nature]

#photos #outdoors #photography #SouthFlorida #browardcounty #LaborDay #HurricaneDorian?Çª https://t.co/E3wvMtOgw0",9/2/2019,0.00000000000,47681894,J-Perk,JPerkMr954,
0,2987,1071219.73105000000,1071.21973105000,1654,-75.70000000000,35.10000000000,-80.24977249990,26.27026099970,-154.79814480600,2987,0.03265991000,0.08899515600,United States,Coral Springs,26.27026100000,-80.24977250000,city bounding box centroid,1201334,1170000000000000000.00000000000,Eye of #dorian via @WFLAJosh https://t.co/KL8HnDehsM,9/2/2019,4400681.00000000000,0,Jason Perlow,jperlow,Twitter for Android
0,3005,1071219.73105000000,1071.21973105000,1654,-75.70000000000,35.10000000000,-80.24977249990,26.27026099970,-154.79814480600,3005,0.03265991000,0.08899515600,United States,Coral Springs,26.27026100000,-80.24977250000,city bounding box centroid,1209309,1170000000000000000.00000000000,Boca Raton appears to have left the cone. So maybe the #dorian turn is pending. https://t.co/WYB19hhGNX,9/2/2019,4400681.00000000000,0,Jason Perlow,jperlow,Twitter for Android
0,3816,1071219.73105000000,1071.21973105000,1654,-75.70000000000,35.10000000000,-80.24977249990,26.27026099970,-154.79814480600,3816,0.00000000000,0.00000000000,United States,Coral Springs,26.27026100000,-80.24977250000,city bounding box centroid,1468192,1170000000000000000.00000000000,#Dorian ?á???Å?á?????á???Å?á???? #BahamasStrong ?á???º?á?????á???º?á???? https://t.co/W6W7iypKC4,9/2/2019,3104905684.00000000000,0,?á???ƒ?á???Æ?á???î?á???ö?á???ó?á???ò?á???è?á???¢?á???ÿ?á???£?á???Ä,VickyLarose_,Twitter for iPhone
0,3826,1071219.73105000000,1071.21973105000,1654,-75.70000000000,35.10000000000,-80.24977249990,26.27026099970,-154.79814480600,3826,0.03006897400,0.06078011400,United States,Coral Springs,26.27026100000,-80.24977250000,city bounding box centroid,1473376,1170000000000000000.00000000000,"Mileena = #Florida &amp; Kitana = #Dorian... And they are just staring down one another like, ?Ç£Make the first Move?Ç¥
?á???ò?Çª https://t.co/73fJSlwUBZ",9/2/2019,273133163.00000000000,0,Dal???á???Ö?á????,FtLoiterDale,Twitter for iPhone
0,4431,1071219.73105000000,1071.21973105000,1654,-75.70000000000,35.10000000000,-80.24977249990,26.27026099970,-154.79814480600,4431,0.05333128100,0.17013242700,United States,Coral Springs,26.27026100000,-80.24977250000,city bounding box centroid,1658808,1170000000000000000.00000000000,"#Activated and ready. Sharing from  @MiamiBeachPD ?â??â??â?
#HurricaneDorian: MBPD remains committed to the safety of our?Çª https://t.co/r1kfDCyNf3",9/2/2019,3092762421.00000000000,0,Team South Florida,TmSouthFlorida,Twitter for iPhone
0,204,1071541.26042000000,1071.54126042000,1655,-75.70000000000,35.10000000000,-80.25920000030,26.27070000020,-154.75051543000,204,0.10827700700,0.14812070800,United States,Coral Springs,26.27070000000,-80.25920000000,exact coordinates,1460788,1170000000000000000.00000000000,"men...they never ask for directions. 
#dumbdorian?á???Ç #letsgetthisoverwithalready 
#hurricanedorian2019 @ Coral Spring?Çª https://t.co/fmZh9R9Fvy",9/2/2019,0.00000000000,19210471,Jeanine Magsitza,msjeanine,
0,3119,1072127.94056000000,1072.12794056000,1656,-75.70000000000,35.10000000000,-82.53446199970,27.40900199980,-140.81003771800,3119,0.03006897400,0.08899515600,United States,Tallevast,27.40900200000,-82.53446200000,city bounding box centroid,1278360,1170000000000000000.00000000000,It?ÇÖs 3am and all the evacuees have made it to my house so it?ÇÖs time for the Hurricane Party to start.  #Dorian,9/2/2019,118836264.00000000000,0,Lisa Taylor,TaylorLisaM,Twitter for iPhone
0,520,1072276.47536000000,1072.27647536000,1657,-75.70000000000,35.10000000000,-80.11176947970,26.20839746000,-155.62327851200,520,0.32230602200,0.47448854100,United States,Fort Lauderdale,26.20839746000,-80.11176948000,exact coordinates,1735952,1170000000000000000.00000000000,#Dorian is a beautiful beast. Stay safe those in its way. #SoFlo dodged a bullet. @ Dottie Mancine Park https://t.co/kqp9oj4T6V,9/2/2019,0.00000000000,50324167,Patrick Carney,pcarney1984,
0,2786,1072612.65216000000,1072.61265216000,1659,-75.70000000000,35.10000000000,-80.21225250000,26.24243549990,-155.04781774600,2786,0.00000000000,0.00000000000,United States,Margate,26.24243550000,-80.21225250000,city bounding box centroid,1101635,1170000000000000000.00000000000,#hurricanequestions Is it possible for dorian to come through florida instead of turning? What makes the hurrciane turn?,9/2/2019,940000000000000000.00000000000,0,Nick Gurr,thizzleonpc,Twitter for iPhone
0,3962,1072612.65216000000,1072.61265216000,1659,-75.70000000000,35.10000000000,-80.21225250000,26.24243549990,-155.04781774600,3962,0.11679537400,0.12851583400,United States,Margate,26.24243550000,-80.21225250000,city bounding box centroid,1517084,1170000000000000000.00000000000,"Ahora s?¡ empieza el aguacero.
#hurricandorian https://t.co/y0dIRZlUMG",9/2/2019,1140000000000000000.00000000000,0,Tom?ís D. Molina,TomsMolina15,Twitter for Android
0,4269,1072612.65216000000,1072.61265216000,1659,-75.70000000000,35.10000000000,-80.21225250000,26.24243549990,-155.04781774600,4269,0.23688377700,0.30081671200,United States,Margate,26.24243550000,-80.21225250000,city bounding box centroid,1610921,1170000000000000000.00000000000,#HurricaneDorain is the best Hurricane in the state of #Florida #CollegeGameday,9/2/2019,28878449.00000000000,0,Derek Scott,Slicklippz,Twitter for Android
0,3750,1073572.67178000000,1073.57267178000,1660,-75.70000000000,35.10000000000,-80.09525100030,26.18973400040,-155.74704876500,3750,0.04534350100,0.07651310700,,Lauderdale-By-The-Sea Beach,26.18973400000,-80.09525100000,city bounding box centroid,1446646,1170000000000000000.00000000000,Waves picking up in Lauderdale-by-the-Sea ahead of #Dorian #hurricanedorian #HurricaneDorain https://t.co/kwxf6u0y5i,9/2/2019,79223236.00000000000,0,Tropical Depression Erin,eringrace432,Twitter for iPhone
0,4074,1073572.67178000000,1073.57267178000,1660,-75.70000000000,35.10000000000,-80.09525100030,26.18973400040,-155.74704876500,4074,0.36065190700,0.23633691100,,Lauderdale-By-The-Sea Beach,26.18973400000,-80.09525100000,city bounding box centroid,1557243,1170000000000000000.00000000000,Rip tides #Dorian #HurricaneDorian https://t.co/hz1jBtKlKA,9/2/2019,996000000000000000.00000000000,0,AdventurewithCharlie,havefeetwilltrv,Twitter for Android
0,2927,1073604.86900000000,1073.60486900000,1661,-75.70000000000,35.10000000000,-82.59305400010,27.43025499970,-140.48394461100,2927,0.06263387800,0.08899515600,United States,Bayshore Gardens,27.43025500000,-82.59305400000,city bounding box centroid,1172759,1170000000000000000.00000000000,Eye of #Dorian,9/2/2019,717000000000000000.00000000000,0,Claudia Puente,Clau6Claudia,Twitter for iPhone
0,3632,1073604.86900000000,1073.60486900000,1661,-75.70000000000,35.10000000000,-82.59305400010,27.43025499970,-140.48394461100,3632,0.30395733200,0.35518621700,United States,Bayshore Gardens,27.43025500000,-82.59305400000,city bounding box centroid,1414628,1170000000000000000.00000000000,"#HurricaneDorian 
#Bahamas @realDonaldTrump This Hurricane is only moving at 1 mile hr. The Bahamas ?á???º?á???? have had the?Çª https://t.co/DjbCmgGEvf",9/2/2019,133203742.00000000000,0,steve junkersfeld,junkfeld,Twitter for iPhone
0,3220,1074793.60175000000,1074.79360175000,1662,-75.70000000000,35.10000000000,-80.11898500040,26.18651899970,-155.63637657500,3220,0.34121935500,0.28378247500,United States,Holy Cross Hospital,26.18651900000,-80.11898500000,city bounding box centroid,1304041,1170000000000000000.00000000000,Terrifyingly beautiful... just sitting around waiting for that turn?á???ö ?á???Å?á????#prayforbahamas #Dorian2019,9/2/2019,1030000000000000000.00000000000,0,Aly Sanchez,AlySanchezMD,Twitter for iPhone
0,2958,1075233.12013000000,1075.23312013000,1664,-75.70000000000,35.10000000000,-82.46902300010,27.33314550010,-141.35398969300,2958,0.02767769800,0.05624491200,United States,Fruitville,27.33314550000,-82.46902300000,city bounding box centroid,1190288,1170000000000000000.00000000000,"The latest update on #HurricaneDorian shows pressure no significant change in pressure, and the storm moving west a?Çª https://t.co/tsQGSSu5e0",9/2/2019,21992035.00000000000,0,Carlos R. Munoz,ReadCarlos,Twitter for iPhone
0,2966,1075233.12013000000,1075.23312013000,1664,-75.70000000000,35.10000000000,-82.46902300010,27.33314550010,-141.35398969300,2966,0.02767769800,0.05624491200,United States,Fruitville,27.33314550000,-82.46902300000,city bounding box centroid,1193862,1170000000000000000.00000000000,The highly anticipated northward turn for #HurricaneDorian did not happen as of the 11 PM update. The pressure stay?Çª https://t.co/SyoEnNjH1E,9/2/2019,21992035.00000000000,0,Carlos R. Munoz,ReadCarlos,Twitter for iPhone
0,3077,1075233.12013000000,1075.23312013000,1664,-75.70000000000,35.10000000000,-82.46902300010,27.33314550010,-141.35398969300,3077,0.05780718300,0.09590276200,United States,Fruitville,27.33314550000,-82.46902300000,city bounding box centroid,1247353,1170000000000000000.00000000000,@53rdWRS Amazing photos. Thank you for the wonderful job you do. #HurricaneDorian2019 #HurricaneHunters,9/2/2019,33557630.00000000000,0,Janet Gasque,JGSarasota,Twitter for iPhone
0,3798,1075233.12013000000,1075.23312013000,1664,-75.70000000000,35.10000000000,-82.46902300010,27.33314550010,-141.35398969300,3798,0.03265991000,0.04447883200,United States,Fruitville,27.33314550000,-82.46902300000,city bounding box centroid,1464956,1170000000000000000.00000000000,#Dorian https://t.co/JgmREESJUM,9/2/2019,1550790102.00000000000,0,Ryan Redbeard,Ryan_Redbeard,Twitter for iPhone
0,3511,1075458.49638000000,1075.45849638000,1665,-75.70000000000,35.10000000000,-81.44367200040,26.75294149960,-147.79985907800,3511,0.00000000000,0.00000000000,United States,Labelle,26.75294150000,-81.44367200000,city bounding box centroid,1382137,1170000000000000000.00000000000,Verdie Gill lives in Hendry County. I asked her about steps she?ÇÖs taking to be ready for #Dorian ?Çÿs effects farther?Çª https://t.co/tuZ5HunPjd,9/2/2019,304093866.00000000000,0,Channing Frampton,ChanningWINK,Twitter for iPhone
0,3514,1075458.49638000000,1075.45849638000,1665,-75.70000000000,35.10000000000,-81.44367200040,26.75294149960,-147.79985907800,3514,0.00000000000,0.00000000000,United States,Labelle,26.75294150000,-81.44367200000,city bounding box centroid,1383052,1170000000000000000.00000000000,This Shell gas station in LaBelle is one of the few businesses here that?ÇÖs boarded up ahead of #Dorian. @winknews https://t.co/OnnAblac3R,9/2/2019,304093866.00000000000,0,Channing Frampton,ChanningWINK,Twitter for iPhone
0,2976,1076567.03268000000,1076.56703268000,1670,-75.70000000000,35.10000000000,-85.57221950010,30.14150499960,-117.95079504300,2976,0.10827700700,0.18207903100,United States,Callaway,30.14150500000,-85.57221950000,city bounding box centroid,1197586,1170000000000000000.00000000000,Wow!! Amazing 3D image of #Dorian.,9/2/2019,3401606002.00000000000,0,Debbie Forand?á???Ü?á?????á???Ñ,DebbieForand,Twitter for Android
